,Cor_is,test_RMSE,Iteration,training_RMSE,Cor_train
76,0.3468525721814515,8.521998405456543,76000.0,0.8891989588737488,0.9961358668294539
77,0.3392338511289194,8.577359199523926,77000.0,0.8348246812820435,0.9965151793158383
78,0.31239359602456596,8.803936004638672,78000.0,0.8343762755393982,0.9965823809500545
79,0.34029799327713117,8.546616554260254,79000.0,0.8658309578895569,0.9962898479639128
80,0.3351521276370415,8.699088096618652,80000.0,0.7874423861503601,0.9964133558719545
81,0.36785175494382033,8.587099075317383,81000.0,0.8369545340538025,0.9965819914390052
82,0.36271877810116465,8.67280101776123,82000.0,0.8571991920471191,0.996572209126861
83,0.33316188124451607,8.699742317199707,83000.0,0.7579625844955444,0.996855273395263
84,0.35476522288410367,8.52117919921875,84000.0,0.8007550239562988,0.9964661281581157
85,0.35330308407184474,8.579933166503906,85000.0,0.7594318389892578,0.9966610081599906
86,0.3806806624157612,8.356077194213867,86000.0,0.892711877822876,0.9969724213521955
87,0.3394692871427162,8.580581665039062,87000.0,0.6857468485832214,0.9973921032321216
88,0.3339303023908304,8.565403938293457,88000.0,0.7689719200134277,0.9970985251309633
89,0.3225065256121045,8.647010803222656,89000.0,0.7494056820869446,0.9967915086636973
90,0.34694937961801997,8.549640655517578,90000.0,0.7367386817932129,0.9969297914430539
91,0.3747497532280679,8.469292640686035,91000.0,0.7573323845863342,0.9967044726611994
92,0.36121142686668367,8.433688163757324,92000.0,0.7587393522262573,0.9973141266132783
93,0.35244462141068883,8.515254974365234,93000.0,0.710605263710022,0.9970299077673548
94,0.3203737745112426,8.66228199005127,94000.0,0.7819464206695557,0.9971946097552947
95,0.3841420734035668,8.367234230041504,95000.0,0.7046505212783813,0.9972895875091617
96,0.37932339195815246,8.369799613952637,96000.0,0.7032799124717712,0.9972382682956991
97,0.38873078175587283,8.342506408691406,97000.0,0.7631537318229675,0.9971670382302796
98,0.3821799060583931,8.376116752624512,98000.0,0.6707685589790344,0.9973503003562434
99,0.3931526377696826,8.269159317016602,99000.0,0.7139219641685486,0.9970784844217754
100,0.4180010318092333,8.131624221801758,100000.0,0.7014981508255005,0.997342513641256
101,0.39511278237029773,8.273006439208984,101000.0,0.6716137528419495,0.9973130887346296
102,0.39293917331232325,8.255738258361816,102000.0,0.6607335805892944,0.9975363899365086
103,0.4056013026639602,8.19890308380127,103000.0,0.7059707641601562,0.997520826968238
104,0.4006636817689443,8.232880592346191,104000.0,0.7136864066123962,0.9971606558938043
105,0.3986430551505245,8.232805252075195,105000.0,0.6868241429328918,0.9973456215734489
106,0.40459083971183313,8.201767921447754,106000.0,0.7011009454727173,0.9972932960329947
107,0.41595413152912963,8.130948066711426,107000.0,0.7377611398696899,0.997793447946611
108,0.44105590534734584,8.012848854064941,108000.0,0.6705762147903442,0.9975943531521051
109,0.42803462331338754,8.076705932617188,109000.0,0.6793665885925293,0.9976219348690513
110,0.41925349386634964,8.12138557434082,110000.0,0.6416109204292297,0.997745969965537
111,0.4030719840844652,8.22022819519043,111000.0,0.6625253558158875,0.9975529232267296
112,0.4165951763156474,8.14365005493164,112000.0,0.691648542881012,0.9975301327594825
113,0.4182635790408984,8.117987632751465,113000.0,0.6517825722694397,0.9975583078705571
114,0.42656286607552896,8.08564281463623,114000.0,0.666971743106842,0.9976073395646026
115,0.4451678362846326,7.979191303253174,115000.0,0.6261764168739319,0.9978679291487919
116,0.42612683130838686,8.081263542175293,116000.0,0.6395208239555359,0.9978608068373424
117,0.43124056490062923,8.076838493347168,117000.0,0.6762505173683167,0.997731991671209
118,0.4402726509213416,8.013151168823242,118000.0,0.5929251313209534,0.998158005442086
119,0.4479117777254071,7.971098899841309,119000.0,0.6292466521263123,0.9978371561866812
120,0.4321466401284362,8.05319595336914,120000.0,0.6726340055465698,0.9974839865203575
121,0.44195436687410505,8.018514633178711,121000.0,0.5481647253036499,0.9983871740891904
122,0.4413543578120216,8.01526927947998,122000.0,0.5695906281471252,0.998181096583222
123,0.4225906111440036,8.128955841064453,123000.0,0.5905173420906067,0.9980437586287298
124,0.4463410287563204,7.992847442626953,124000.0,0.6212924122810364,0.9980488596000306
125,0.4463065314061952,7.988258361816406,125000.0,0.6307719945907593,0.9982735675333589
126,0.4372546415137459,8.05534839630127,126000.0,0.5933389067649841,0.9980799993701941
127,0.4458638067383999,8.007944107055664,127000.0,0.5502219796180725,0.9981810907508535
128,0.43795051997083095,8.036974906921387,128000.0,0.5729014277458191,0.9982877126410715
129,0.4318230219147615,8.076192855834961,129000.0,0.5635868310928345,0.9980929023320378
130,0.4228453141712339,8.128064155578613,130000.0,0.5524666905403137,0.9982902416317061
131,0.43666439621198516,8.084894180297852,131000.0,0.5617969036102295,0.998119144016363
132,0.4471632445909323,8.063377380371094,132000.0,0.5254310369491577,0.998422301701497
133,0.4485615318568932,8.045605659484863,133000.0,0.5653724670410156,0.9983698364573053
134,0.45054994232341994,7.99507999420166,134000.0,0.5756409168243408,0.9980687674190283
135,0.4458938597272291,8.015083312988281,135000.0,0.5580773949623108,0.9983433240376475
136,0.44697946511645864,8.014486312866211,136000.0,0.5904543399810791,0.997945695180722
137,0.446674327243241,8.030556678771973,137000.0,0.5262815356254578,0.9984855261936407
138,0.45331500469032693,7.9937543869018555,138000.0,0.5233131647109985,0.9985285176372831
139,0.45851946251261677,7.958049297332764,139000.0,0.6036014556884766,0.9980792724571865
140,0.4614357938779598,7.924404144287109,140000.0,0.5296538472175598,0.9984291483746313
141,0.4550406746845341,8.005863189697266,141000.0,0.5435236692428589,0.9983099654781812
142,0.4643008185445259,7.921065807342529,142000.0,0.5351300239562988,0.9985436712717066
143,0.4513521546388253,8.001733779907227,143000.0,0.5254490971565247,0.9984452626026193
144,0.4519305306799184,8.046144485473633,144000.0,0.5422523617744446,0.998301061548431
145,0.4604770196192606,7.944423675537109,145000.0,0.5523399710655212,0.9983592626507533
146,0.4686014755815237,7.915430068969727,146000.0,0.537279486656189,0.9984293361412909
147,0.46795174389233074,7.928922653198242,147000.0,0.5010221600532532,0.9985482871003919
148,0.47049200024075977,7.942644119262695,148000.0,0.5856881141662598,0.9980440396662595
149,0.46855087425446645,7.92582893371582,149000.0,0.5436407923698425,0.9982928584815969
150,0.466263405736053,7.966547966003418,150000.0,0.502228319644928,0.9986383581592392
151,0.4581046675421079,7.955445766448975,151000.0,0.5814417004585266,0.9985360551474797
152,0.4671387521650812,7.986965656280518,152000.0,0.5284991264343262,0.9984570937281794
153,0.46302733074041286,7.982433795928955,153000.0,0.5114529132843018,0.9985960046852551
154,0.4667095381171855,7.9524078369140625,154000.0,0.5092800855636597,0.9985026591477025
155,0.45631488683265214,7.984827041625977,155000.0,0.5090797543525696,0.9986436175912655
156,0.47827310644766563,7.893617153167725,156000.0,0.5413114428520203,0.9985476936721194
157,0.4661289838449853,7.987698554992676,157000.0,0.4822104573249817,0.9987365874067455
158,0.4660088740426711,7.955843925476074,158000.0,0.5081579089164734,0.9986683579302934
159,0.4554453985675522,8.03405475616455,159000.0,0.459533154964447,0.998802015563223
160,0.4844531648365564,7.876105308532715,160000.0,0.5378016829490662,0.998441284754679
161,0.4674436151781452,7.928651332855225,161000.0,0.5238801836967468,0.998731437954701
162,0.47455866523818996,7.9344868659973145,162000.0,0.4661574959754944,0.9986888603447438
163,0.461128913490205,7.991443157196045,163000.0,0.4903576374053955,0.9986446765621463
164,0.4601785016357988,7.97591495513916,164000.0,0.4726804196834564,0.9988041621336085
165,0.46979608773962567,7.938509941101074,165000.0,0.5083313584327698,0.9987598167396193
166,0.47132705677873904,7.951969146728516,166000.0,0.5060139894485474,0.9986115804612454
167,0.46878772947082253,7.95832633972168,167000.0,0.47911882400512695,0.9986516498323765
168,0.4616179927324602,8.036617279052734,168000.0,0.6204676628112793,0.9984829354663649
169,0.4675815959757906,7.9753313064575195,169000.0,0.4869658648967743,0.9986181927790165
170,0.4685504368935787,7.991115093231201,170000.0,0.5036416053771973,0.9985631537397975
171,0.4642861226713557,8.021903038024902,171000.0,0.4607902765274048,0.9989131171444133
172,0.45991324095304814,7.9866180419921875,172000.0,0.4357018768787384,0.9989956473359365
173,0.44983809427346505,8.060002326965332,173000.0,0.44297119975090027,0.9988741586341604
174,0.4495433216841905,8.0977783203125,174000.0,0.46326443552970886,0.9987766991523941
175,0.4491761475331663,8.061643600463867,175000.0,0.47770601511001587,0.9986111595561226
176,0.45156687379408195,8.082467079162598,176000.0,0.4517854154109955,0.9987900310883482
177,0.45117562560313346,8.080574989318848,177000.0,0.4573574960231781,0.9988194164651975
178,0.45212265001423285,8.032329559326172,178000.0,0.4841070771217346,0.998621613866979
179,0.46752651621902624,8.017606735229492,179000.0,0.4425726532936096,0.9989284191240818
180,0.4461274791328578,8.105440139770508,180000.0,0.48851677775382996,0.9986952461017398
181,0.4550342131817119,8.059913635253906,181000.0,0.4407868981361389,0.9988101574067016
182,0.4488254870837176,8.085869789123535,182000.0,0.4431082010269165,0.9988987847327416
183,0.44545072717790957,8.141809463500977,183000.0,0.44719424843788147,0.9988867906553343
184,0.450848970254269,8.108912467956543,184000.0,0.4473388195037842,0.9988243497044165
185,0.4509889444591567,8.089792251586914,185000.0,0.446678102016449,0.9988908786759402
186,0.4554959181597539,8.10631275177002,186000.0,0.4426788091659546,0.9989994333484999
187,0.445950292582305,8.09376335144043,187000.0,0.43793317675590515,0.9990441194729099
188,0.44916197163025523,8.056390762329102,188000.0,0.4853593707084656,0.9988249537103026
189,0.4478055977465236,8.078837394714355,189000.0,0.44195953011512756,0.9988694095251274
190,0.4464920928406675,8.109437942504883,190000.0,0.4387522339820862,0.9988894603030395
191,0.44978929010323837,8.119325637817383,191000.0,0.42835769057273865,0.9990137052162302
192,0.44647885384792035,8.099082946777344,192000.0,0.43721726536750793,0.9989703264200827
193,0.445292207431085,8.160256385803223,193000.0,0.42637497186660767,0.9989807181997019
194,0.4468080146382432,8.131771087646484,194000.0,0.43276447057724,0.9990218070646455
195,0.4376719746682298,8.165801048278809,195000.0,0.4140155017375946,0.9990469891635193
196,0.4383770039424605,8.179871559143066,196000.0,0.4478573501110077,0.9989097487559345
197,0.44356527703271087,8.125091552734375,197000.0,0.44057807326316833,0.9989241637027944
198,0.4403743625859486,8.13832950592041,198000.0,0.43681687116622925,0.9989453984174662
199,0.44468670607119554,8.131257057189941,199000.0,0.3961077928543091,0.9991924098817199
