,Iteration,Cor_train,test_RMSE,Cor_is,training_RMSE
336,336000.0,0.9724526105753006,7.527375221252441,0.7983806035118413,2.4983348846435547
337,337000.0,0.9718643705094456,7.509215354919434,0.7934505960058132,2.615288734436035
338,338000.0,0.9754198627140909,7.455490589141846,0.7855771456316022,2.3259663581848145
339,339000.0,0.9746691820584432,7.24584436416626,0.8122789124825507,2.367669105529785
340,340000.0,0.9749656213860387,7.758388519287109,0.7773736908651963,2.4432106018066406
341,341000.0,0.9724232547029367,7.439431190490723,0.8097303423120007,2.531501531600952
342,342000.0,0.9755347984533345,7.488173484802246,0.8017653417425501,2.3862130641937256
343,343000.0,0.9771515702522307,7.311906814575195,0.7983978876425406,2.2908637523651123
344,344000.0,0.9741593713541821,7.5537190437316895,0.7927436879618516,2.5067436695098877
345,345000.0,0.9714364704721139,7.779219627380371,0.8010601719409199,2.5676097869873047
346,346000.0,0.9779262910216846,7.553816795349121,0.7966992777669086,2.3344271183013916
347,347000.0,0.9764028519120446,7.391773700714111,0.7943751846480426,2.350881576538086
348,348000.0,0.9689738622896645,7.837449550628662,0.7955192180842667,2.6278645992279053
349,349000.0,0.9688551863869843,7.549612998962402,0.7924661556822268,2.6406233310699463
