,test_RMSE,Cor_train,training_RMSE,Cor_is,Iteration
106,8.61994743347168,0.8966710519662301,4.9004225730896,0.6872995572927644,106000.0
107,8.940000534057617,0.8833288399984378,5.11791467666626,0.6488578207060017,107000.0
108,8.139201164245605,0.8925002531635985,5.026375770568848,0.7081591493531273,108000.0
109,8.538254737854004,0.8954581819080066,4.929488658905029,0.7015734164796472,109000.0
110,8.4459228515625,0.8958730339515535,5.018487453460693,0.7004962897886714,110000.0
111,8.069052696228027,0.8936144136811762,5.013156890869141,0.7154665676019683,111000.0
112,8.472749710083008,0.8941832117804567,4.996762752532959,0.7050364101905433,112000.0
113,8.201292991638184,0.8984969813634928,4.797368049621582,0.711754496902378,113000.0
114,8.466938972473145,0.8961731673108676,4.967729568481445,0.6876864186066858,114000.0
115,8.613183975219727,0.8980698630302076,4.985530853271484,0.6788603554936792,115000.0
116,8.482417106628418,0.8945150073522106,5.070389270782471,0.7049724871892249,116000.0
117,8.769726753234863,0.8934829153230105,5.047502517700195,0.6787800565800733,117000.0
118,8.740987777709961,0.8812718422087567,5.091862201690674,0.6770662333620595,118000.0
119,9.1614990234375,0.8963493654317825,4.8130364418029785,0.6462015484377612,119000.0
120,8.507172584533691,0.8828753043421179,5.238794326782227,0.6932249972564192,120000.0
121,8.99980640411377,0.8937080186375189,4.711848258972168,0.6484303143278503,121000.0
122,8.510650634765625,0.9069338540915002,4.6808342933654785,0.6841484344785952,122000.0
123,8.372958183288574,0.9124562178665175,4.676609039306641,0.6958255802115467,123000.0
124,8.71236801147461,0.893036752818519,4.970882892608643,0.6790420680973451,124000.0
125,7.797294616699219,0.8800876446671494,5.041388034820557,0.7388148823535482,125000.0
126,8.234527587890625,0.8937546599158034,4.832195281982422,0.7003245840762711,126000.0
127,8.344568252563477,0.8919138246256779,4.881817817687988,0.6936052289406249,127000.0
128,8.060986518859863,0.8997548296958424,4.884640216827393,0.7157778293068618,128000.0
129,8.454434394836426,0.90129903821875,4.922224044799805,0.6934939599533633,129000.0
130,8.10202407836914,0.9090216433792395,4.836776256561279,0.7124349111298812,130000.0
131,8.205039024353027,0.9140664961591032,4.440886974334717,0.7040147099633443,131000.0
132,8.061258316040039,0.8938561822820477,4.947083473205566,0.7286158212885451,132000.0
133,8.222770690917969,0.8982382191932494,4.872008323669434,0.71492511424065,133000.0
134,8.205170631408691,0.8947726940913774,4.9956512451171875,0.7077316794031103,134000.0
135,8.351668357849121,0.9010030965371476,4.7772603034973145,0.6936769699516335,135000.0
136,8.11223316192627,0.9045680804247929,4.628185272216797,0.7119481875440834,136000.0
137,7.931910037994385,0.9119634105654331,4.598206520080566,0.7164896438860733,137000.0
138,8.523956298828125,0.8955836717400385,4.922832489013672,0.6898874073600443,138000.0
139,8.15138053894043,0.8946513281488508,4.941567420959473,0.7068227357584959,139000.0
140,8.00805377960205,0.8958288817065581,4.898947715759277,0.7278395842818284,140000.0
141,8.215872764587402,0.912139526924349,4.572084426879883,0.7009205690377847,141000.0
142,8.36530590057373,0.8978412963949358,4.933358669281006,0.7001712592017598,142000.0
143,8.355783462524414,0.9019684572116206,4.776082515716553,0.693841244826567,143000.0
144,8.416059494018555,0.9047899567621026,4.624082088470459,0.686915392263468,144000.0
145,8.083772659301758,0.9020097102419924,4.850529670715332,0.7109884155544759,145000.0
146,8.5149507522583,0.9065472727758441,4.6718902587890625,0.6902028026034848,146000.0
147,7.953425884246826,0.8933029231082735,4.966374397277832,0.7257208304532113,147000.0
148,8.200793266296387,0.8965763032053947,4.803352355957031,0.6901363045749288,148000.0
149,8.437995910644531,0.9102159855834228,4.5520524978637695,0.6944518296933511,149000.0
150,8.11951732635498,0.9044095068239866,4.811435222625732,0.7014846433855607,150000.0
151,8.216743469238281,0.8997229476707439,4.732152462005615,0.6909775280460512,151000.0
152,8.23774528503418,0.9029841606442561,4.806550979614258,0.6921001966551901,152000.0
153,8.155152320861816,0.910755237294215,4.616896152496338,0.6969692289817297,153000.0
154,8.088172912597656,0.8999229157279802,4.718777656555176,0.706472279899727,154000.0
155,8.16214370727539,0.907666224091067,4.563653469085693,0.697586967045411,155000.0
156,8.209643363952637,0.8968183828126092,4.829857349395752,0.6927514830886943,156000.0
157,7.766508102416992,0.903334388843087,4.65769624710083,0.7256718604995748,157000.0
158,7.625614643096924,0.9013015278455959,4.780874252319336,0.7245277588025092,158000.0
159,8.202932357788086,0.9080771033986984,4.604469299316406,0.6928640864884474,159000.0
160,7.785041809082031,0.9040144578211605,4.531746864318848,0.7270776871471795,160000.0
161,8.28388786315918,0.9101445475267337,4.647482395172119,0.6973258905103593,161000.0
162,8.35161304473877,0.9029527967108213,4.4798431396484375,0.688045051618808,162000.0
163,7.918112277984619,0.9045966604520663,4.643256664276123,0.7201679960486989,163000.0
164,7.8867387771606445,0.9034034956276862,4.605108737945557,0.7225756984914449,164000.0
165,8.063035011291504,0.9080821817920506,4.509697437286377,0.7001024815404431,165000.0
166,7.800231456756592,0.9103004161540311,4.596776008605957,0.7262820698071268,166000.0
167,7.909222602844238,0.9035553550002524,4.695199012756348,0.7085699410565998,167000.0
168,8.146759033203125,0.9071503863274645,4.71394681930542,0.7013158098601452,168000.0
169,8.185332298278809,0.9041011337359327,4.614832401275635,0.6930107816965123,169000.0
170,7.9284467697143555,0.913261588011019,4.361743450164795,0.7042392569178705,170000.0
171,8.056827545166016,0.9097568653147186,4.507364273071289,0.7083566434325349,171000.0
172,8.232209205627441,0.9054024727030971,4.5613508224487305,0.6857680190713347,172000.0
173,8.244826316833496,0.9092775340805689,4.479496479034424,0.6855995262128725,173000.0
174,8.199684143066406,0.9081570013387414,4.543277263641357,0.6904365813484988,174000.0
175,7.752437114715576,0.9173374297880332,4.521951675415039,0.7244319657418231,175000.0
176,7.925304889678955,0.9143085809365707,4.394655227661133,0.7030064012727528,176000.0
177,8.234050750732422,0.910040207235115,4.424978256225586,0.6823639155873747,177000.0
178,7.890105247497559,0.9120824845968148,4.568056583404541,0.7184661537083062,178000.0
179,7.918108940124512,0.917050961369094,4.405390739440918,0.7096082126221065,179000.0
180,8.1018705368042,0.911416245643484,4.43370246887207,0.7061926470364601,180000.0
181,7.574889659881592,0.9149194436489306,4.348317623138428,0.7414223749861764,181000.0
182,7.887418270111084,0.903342780917049,4.676511287689209,0.7068692291819316,182000.0
183,7.771069049835205,0.91914566707203,4.355624198913574,0.7210779703520578,183000.0
184,8.118428230285645,0.9187172157799137,4.29523229598999,0.6896362777084086,184000.0
185,7.904926300048828,0.9016235730527441,4.6273369789123535,0.7085731709587265,185000.0
186,7.927864074707031,0.917670655896009,4.397334575653076,0.720246544665199,186000.0
187,8.212960243225098,0.9209289728103919,4.278545379638672,0.6990728601115161,187000.0
188,7.935540199279785,0.9153659458202841,4.423826694488525,0.7202710722703554,188000.0
189,8.205958366394043,0.9183234370688684,4.362522602081299,0.6846017956535623,189000.0
190,7.904714107513428,0.9126703376012892,4.406923294067383,0.7168338062047247,190000.0
191,7.9550371170043945,0.9153365187067013,4.36553955078125,0.7024585404089345,191000.0
192,7.900766372680664,0.9159765866700658,4.270660877227783,0.7182113332301818,192000.0
193,8.215921401977539,0.9175624955778758,4.292575359344482,0.683613368907146,193000.0
194,7.990071773529053,0.9213398361437048,4.358767032623291,0.6981707763993252,194000.0
195,8.078927993774414,0.9193779628383867,4.243557453155518,0.6967383298479882,195000.0
196,8.092876434326172,0.9077265255814915,4.515221118927002,0.6778607724306349,196000.0
197,8.349685668945312,0.9208324782425045,4.199077129364014,0.6836581912016769,197000.0
198,8.067394256591797,0.9067297016424626,4.575981616973877,0.694426423490389,198000.0
199,7.683121204376221,0.927312730252484,4.2709574699401855,0.7258616634470297,199000.0
200,8.017489433288574,0.9100489600718207,4.480832099914551,0.7086156587255276,200000.0
201,7.599899768829346,0.9207142214236465,4.251753330230713,0.7301609780304015,201000.0
202,8.219488143920898,0.9224600209448787,4.065492630004883,0.6765493348815044,202000.0
203,7.98454475402832,0.9199729221983847,4.2945942878723145,0.7011062822916455,203000.0
204,7.8075056076049805,0.9116263088182979,4.30032205581665,0.707847645067892,204000.0
205,8.476316452026367,0.9207407687984795,4.263510227203369,0.6576554042119815,205000.0
206,7.776148796081543,0.9080542151909872,4.424693584442139,0.7145795514101257,206000.0
207,8.27453327178955,0.9158971692152932,4.274348735809326,0.6795081441206581,207000.0
208,8.485648155212402,0.9148093755713399,4.417502403259277,0.6622157764695593,208000.0
209,8.159302711486816,0.9150871216826255,4.157587051391602,0.6786388186284107,209000.0
210,7.810337066650391,0.9042116959673147,4.440550804138184,0.7158028367575986,210000.0
211,7.9848175048828125,0.9103265203990473,4.546213150024414,0.7048431180070844,211000.0
212,7.949098587036133,0.9224422240142389,4.112298011779785,0.6926049122458535,212000.0
213,7.885559558868408,0.9239646652519624,4.150981903076172,0.7056539133304932,213000.0
214,7.540781021118164,0.9237027819764863,4.270358085632324,0.7291642446825819,214000.0
215,8.218086242675781,0.9135039216918508,4.424108505249023,0.6820222440398185,215000.0
216,7.949221611022949,0.9223646325480651,4.188953399658203,0.7015971263739477,216000.0
217,8.080697059631348,0.9079400468030902,4.613875389099121,0.6900045686372638,217000.0
218,7.489707946777344,0.916293847920848,4.374402046203613,0.7410588590081704,218000.0
219,7.887104034423828,0.9035310048257515,4.501792907714844,0.7014409602301633,219000.0
220,7.9577412605285645,0.9143544766268332,4.406905651092529,0.6962687200854768,220000.0
221,7.8877854347229,0.9243566681798997,3.9225504398345947,0.7026491803936984,221000.0
222,7.699731349945068,0.9223558806346035,4.209421157836914,0.715422739160817,222000.0
223,7.601687431335449,0.9181895580468659,4.339735984802246,0.721491571287086,223000.0
224,7.680332183837891,0.9192420429885342,4.265568733215332,0.7186657993160936,224000.0
225,8.081808090209961,0.9218205198966868,4.228083610534668,0.6949682750455317,225000.0
226,7.676013946533203,0.9156617500068336,4.27237606048584,0.7167153359904604,226000.0
227,8.12168025970459,0.90793315385719,4.562145233154297,0.6810531932840898,227000.0
228,7.774896144866943,0.9330061894241344,3.999559164047241,0.7124115693657749,228000.0
229,8.024500846862793,0.9126425672343987,4.443426609039307,0.6920976775892755,229000.0
230,7.5436296463012695,0.9197545700219483,4.345489025115967,0.7262147556521328,230000.0
231,7.782095909118652,0.927304111154093,4.106689453125,0.7060865508026121,231000.0
232,7.98037052154541,0.9213286623390183,4.1397786140441895,0.6925180469295477,232000.0
233,7.957856178283691,0.9271449024859483,4.166341781616211,0.6898989241081885,233000.0
234,7.781271934509277,0.9226691843971354,4.1230902671813965,0.7146548134019087,234000.0
235,7.9579243659973145,0.9129740484670498,4.346806526184082,0.6941906111697131,235000.0
236,7.7906670570373535,0.9184952552546377,4.392869472503662,0.7078022887723384,236000.0
237,7.898500919342041,0.9172338630491284,4.215004920959473,0.7042561201470652,237000.0
238,7.889210224151611,0.9177727328804243,4.308488845825195,0.7060977756088302,238000.0
239,8.187620162963867,0.9226595232963347,4.132123947143555,0.6849130700120051,239000.0
240,7.670287132263184,0.9210254409765675,4.198799133300781,0.7210124899606122,240000.0
241,7.8625874519348145,0.9268928218888498,4.185263633728027,0.7142693334430085,241000.0
242,8.222638130187988,0.924149283094674,4.168991565704346,0.6761384298262241,242000.0
243,7.574751377105713,0.9232435170067419,4.157675266265869,0.7235518046531396,243000.0
244,7.527581691741943,0.9212808942973717,4.210432052612305,0.7224445384119993,244000.0
245,7.404821872711182,0.9186165211621884,4.225697994232178,0.7301598774593775,245000.0
246,7.768932819366455,0.9282349062043364,4.065727710723877,0.7182988684918542,246000.0
247,7.377344131469727,0.9227582772392605,4.182444095611572,0.7373434382873307,247000.0
248,7.739023208618164,0.928614240382643,3.9784762859344482,0.7132694171936884,248000.0
249,8.05487060546875,0.9193305876203305,4.0770745277404785,0.689996928674147,249000.0
250,7.942423343658447,0.9122410258299181,4.327808380126953,0.698750382305559,250000.0
251,7.699602127075195,0.9278712687563537,4.019732475280762,0.7172703222410826,251000.0
252,7.462708950042725,0.9212376330351247,4.3012189865112305,0.7280776998261652,252000.0
253,7.4237060546875,0.9226024139055446,4.116933822631836,0.7261222719641144,253000.0
254,8.0838041305542,0.9254705097236697,4.05923318862915,0.6861311952907792,254000.0
255,7.878306865692139,0.9201277297903772,4.242331504821777,0.7037561535990013,255000.0
256,7.6402387619018555,0.9216779686911107,4.0777587890625,0.7187038128332299,256000.0
257,8.301945686340332,0.9147313833511244,4.378371238708496,0.6644701851994965,257000.0
258,7.778764247894287,0.9228114107373405,4.073796272277832,0.7102081263494475,258000.0
259,7.51896858215332,0.9245430001702271,4.277105331420898,0.7249720396112732,259000.0
260,7.715023517608643,0.9263522571570659,4.005519390106201,0.7101381064001583,260000.0
261,7.391352653503418,0.9314117551143003,3.9262945652008057,0.7372281479066658,261000.0
262,7.972996711730957,0.9263134584904513,4.254105567932129,0.6924035848345778,262000.0
263,7.12219762802124,0.9298137936664909,4.047781944274902,0.753766933757034,263000.0
264,7.811211109161377,0.9186947188621563,4.330090045928955,0.7022271377430515,264000.0
265,7.77046537399292,0.930012309152321,3.935579538345337,0.7040300290374891,265000.0
266,7.3938446044921875,0.9236332476435554,4.086273670196533,0.7370268601040183,266000.0
267,7.564995288848877,0.9250056033589348,4.2070441246032715,0.7184252071750865,267000.0
268,8.048974990844727,0.9303712401273209,4.000816345214844,0.6848923114712372,268000.0
269,7.581096172332764,0.9301267680829123,3.953580141067505,0.7191916627345418,269000.0
270,7.4332170486450195,0.9259350919503145,4.049534797668457,0.7330777469714835,270000.0
271,7.992830276489258,0.9255218778365428,4.0437421798706055,0.684184843181499,271000.0
272,7.912301540374756,0.9292065736963973,4.072953701019287,0.6928170603141454,272000.0
273,7.307734966278076,0.9173611423714769,4.236001014709473,0.7328390676826201,273000.0
274,7.40891170501709,0.9247830266765662,4.1625542640686035,0.7283196805320516,274000.0
275,8.077703475952148,0.9232785752699771,4.166555881500244,0.6817992805657732,275000.0
276,7.618997573852539,0.931713459118382,4.093641757965088,0.7186021397644352,276000.0
277,7.688930034637451,0.9201446131344481,4.322912693023682,0.7094450188369748,277000.0
278,7.740494251251221,0.9270321308145428,3.957017421722412,0.7080958883801303,278000.0
279,7.7496018409729,0.9293352137330994,4.094353199005127,0.6988529438879798,279000.0
280,7.761335372924805,0.9254658815861423,3.9866175651550293,0.6944008715863791,280000.0
281,7.588522911071777,0.9168844890162394,4.247376441955566,0.7065172358960358,281000.0
282,7.476184844970703,0.9241929579829,4.07330846786499,0.7286373173247095,282000.0
283,7.887707710266113,0.9231999320344971,3.988705635070801,0.6942390175178651,283000.0
284,7.5627570152282715,0.927216193707864,3.9285314083099365,0.7204373943699935,284000.0
285,7.59675931930542,0.9272969588648051,4.177297592163086,0.7132217347641618,285000.0
286,7.583127021789551,0.9254943916736312,4.120895862579346,0.7151629828651724,286000.0
287,7.875415802001953,0.931340210925732,3.9893105030059814,0.6914935037809705,287000.0
288,7.5882110595703125,0.9276848345577833,3.9543120861053467,0.7166415520782169,288000.0
289,7.557679176330566,0.9303427057874003,3.978943347930908,0.7189542838138332,289000.0
290,7.637091159820557,0.9301429153287215,3.981051445007324,0.7128115783958403,290000.0
291,7.7948079109191895,0.919487699084866,4.245830535888672,0.6930473378271459,291000.0
292,7.504477024078369,0.9336118181711226,3.9487335681915283,0.7281905417132025,292000.0
293,7.702950954437256,0.9277024464945027,4.116307258605957,0.7047724774165353,293000.0
294,7.773096084594727,0.9336449620977386,3.8452627658843994,0.7000501847682224,294000.0
295,7.324185848236084,0.9231703052488117,4.193112373352051,0.733454444786994,295000.0
296,7.879618167877197,0.9328088098208354,3.9349422454833984,0.6938863569622367,296000.0
297,7.537271022796631,0.9231029879509992,4.12495756149292,0.7176430206779357,297000.0
298,7.6673054695129395,0.9298198867340639,3.902438163757324,0.7057685005977667,298000.0
299,7.287402153015137,0.9302690929990955,3.986579418182373,0.7338331857934497,299000.0
300,7.9015092849731445,0.9298570902774934,3.930523157119751,0.6850262316055673,300000.0
301,7.608752250671387,0.9252657112113738,4.129213333129883,0.7151783639348024,301000.0
302,7.5922980308532715,0.9323811163716953,3.922732353210449,0.7102209421120352,302000.0
303,7.8173418045043945,0.9356228524157144,3.77375864982605,0.6914421602801785,303000.0
304,7.764771461486816,0.9275794030995055,3.9492311477661133,0.7047467533735146,304000.0
305,7.623737812042236,0.9303463289967338,3.963718891143799,0.7106244877232732,305000.0
306,7.610241889953613,0.9287397745988886,4.120228290557861,0.7066210682809687,306000.0
307,7.234983444213867,0.9269030353723559,4.053463459014893,0.7367781720271619,307000.0
308,7.430315971374512,0.9307316527391342,3.817272901535034,0.7268663351413589,308000.0
309,7.429646015167236,0.9298005324046722,4.049155235290527,0.7242861820099488,309000.0
310,7.634295463562012,0.928877481049139,4.0397443771362305,0.7164015013455693,310000.0
311,7.668300151824951,0.9305104578597602,3.8409132957458496,0.7065997173363803,311000.0
312,7.63625955581665,0.9321434361074266,3.9829604625701904,0.7058987645100787,312000.0
313,7.238874435424805,0.9345289196657048,3.830169677734375,0.7380431637133538,313000.0
314,7.910707950592041,0.926920246817866,4.077989101409912,0.6919594868288612,314000.0
315,7.9762282371521,0.9284058238925631,4.035531044006348,0.6847326744900548,315000.0
316,7.820097923278809,0.930055707310407,3.8889384269714355,0.701300349849908,316000.0
317,7.650392055511475,0.9343901089488179,3.8070294857025146,0.7080382784140582,317000.0
318,7.892053127288818,0.9326499057504509,3.827251672744751,0.6893830538363468,318000.0
319,7.869948387145996,0.9332015292141475,3.933807373046875,0.6892411061133581,319000.0
320,7.545619010925293,0.9424337697197441,3.6973886489868164,0.7222078688744988,320000.0
321,7.567007541656494,0.9348994200313387,3.8055598735809326,0.7104784015257848,321000.0
322,7.15520715713501,0.9351055529426576,3.8110604286193848,0.7440092554665182,322000.0
323,7.529472351074219,0.9311685773294084,3.8215394020080566,0.7192399717368754,323000.0
324,7.605518341064453,0.9374279466767553,3.7985594272613525,0.7172986646504844,324000.0
325,7.652889728546143,0.9360279397893257,3.783367872238159,0.7088715713958239,325000.0
326,7.496085166931152,0.9391049847107028,3.7722606658935547,0.7208861589627708,326000.0
327,7.3610663414001465,0.9292252525694059,4.029965400695801,0.7251355140200402,327000.0
328,7.471194267272949,0.9396360153458907,3.714386224746704,0.7191688743164015,328000.0
329,7.788096904754639,0.9411713187818328,3.7703733444213867,0.6955155564351931,329000.0
330,7.909767150878906,0.9357510261031874,3.948307991027832,0.6861107005608723,330000.0
331,7.6185712814331055,0.9339656197200492,3.9127209186553955,0.7099971124404536,331000.0
332,7.263893127441406,0.9356744714390849,3.8573765754699707,0.7337584679266341,332000.0
333,7.681422710418701,0.934400315214423,3.8416244983673096,0.6960962499815029,333000.0
334,7.454176902770996,0.9388417104292941,3.807732343673706,0.7233653134643122,334000.0
335,7.261366844177246,0.9329561089901481,3.8511087894439697,0.7355308750938028,335000.0
336,7.489292621612549,0.9396541109684162,3.6261212825775146,0.7187352986888307,336000.0
337,7.687008380889893,0.927738945844446,3.868567943572998,0.6981418168953222,337000.0
338,7.92190408706665,0.9301486251598925,3.9447548389434814,0.6865677497394652,338000.0
